step,loss value
40000,0.10597816
40100,0.00015453222
40200,7.092562e-05
40300,1.5315402
40400,6.3511136e-05
40500,9.095855e-05
40600,0.00017489998
40700,0.00014064029
40800,0.00017649945
40900,0.00037668826
41000,1.5304677
41100,0.00028835962
41200,1.5007883
41300,0.0004589304
41400,0.28104782
41500,0.00014992006
41600,0.00049845484
41700,0.00018581982
41800,0.0004801034
41900,0.00030826795
42000,0.00040741928
42100,0.28088844
42200,0.00031651772
42300,0.00028557278
42400,0.00032468978
42500,0.00033630896
42600,6.331518e-05
42700,0.28047216
42800,0.00012250408
42900,0.00016612626
43000,0.00018188034
43100,0.00014639688
43200,0.00015326188
43300,0.0001183578
43400,0.00013781736
43500,0.5932586
43600,0.0003201803
43700,0.00047720288
43800,0.00034172204
43900,0.00015276161
44000,0.905754
44100,9.5809824e-05
44200,0.00017975795
44300,0.00019995315
44400,0.59308726
44500,0.00047172487
44600,0.00026001435
44700,1.5311623
44800,0.0005947477
44900,0.00063982164
45000,0.0001758747
45100,1.2197499
45200,0.59198576
45300,0.00015548473
45400,0.87602264
45500,0.5934069
45600,0.00057141396
45700,0.0003693686
45800,0.00035556074
45900,0.00028556713
46000,0.00047570752
46100,0.00021777526
46200,0.0004860357
46300,1.1874058
46400,0.59337866
46500,0.28230375
46600,0.00019099473
46700,0.0004826555
46800,0.000761147
46900,0.00042733928
47000,0.00020501722
47100,0.00013778143
47200,0.00027389597
47300,0.000543787
47400,0.00048017
47500,0.00059346977
47600,1.1849822
47700,0.59239054
47800,0.0006248773
47900,0.00038522898
48000,1.531038
48100,0.0005572712
48200,0.0006534307
48300,0.0006945228
48400,0.0005498086
48500,0.28207803
48600,0.00044585983
48700,0.0005303945
48800,0.001017399
48900,0.00082491897
49000,0.00050327275
49100,0.9083693
49200,0.00038761637
49300,0.00066160527
49400,0.59111744
49500,0.00040354143
49600,1.5338838
49700,0.591108
49800,0.9054146
49900,0.0009217226
50000,0.00031556276
50100,0.000111762994
50200,2.126694
50300,4.8024067e-05
50400,0.0001416005
50500,0.00032632597
50600,0.00016365052
50700,0.0002448904
50800,0.0003511593
50900,0.90510446
51000,0.00017808123
51100,0.00017011343
51200,0.9049367
51300,0.00012652729
51400,0.59225243
51500,0.00016808107
51600,0.00020044709
51700,9.796736e-05
51800,0.5936346
51900,9.001918e-05
52000,0.00010345424
52100,0.00017194878
52200,0.0001491984
52300,0.5936566
52400,1.5308429
52500,0.59224427
52600,2.6930446e-05
52700,0.9065355
52800,0.00022704876
52900,0.0003491355
53000,0.00028601327
53100,0.28068808
53200,0.28070349
53300,0.00014315518
53400,0.59359616
53500,0.00013768792
53600,0.00016987999
53700,0.00010337992
53800,0.00011267659
53900,0.00017206027
54000,7.7177945e-05
54100,0.00010470396
54200,0.00015769701
54300,0.00033736497
54400,0.00024299989
54500,0.0003725808
54600,0.00046675082
54700,1.8432523
54800,0.2803434
54900,0.00031904556
55000,0.00012296998
55100,1.8701217e-05
55200,0.2812824
55300,1.5304549
55400,0.00037107882
55500,0.00022283568
55600,0.5919246
55700,9.1253285e-05
55800,7.421356e-05
55900,0.90592116
56000,6.316743e-05
56100,0.00020437189
56200,0.00011511282
56300,0.5937401
56400,0.00030740298
56500,0.28096196
56600,3.8374877e-05
56700,8.6583386e-05
56800,0.00018074806
56900,1.5310205
57000,4.299039e-05
57100,2.8602519e-05
57200,0.00022535806
57300,0.00020161294
57400,0.00016322613
57500,0.90571177
57600,7.1550594e-06
57700,4.8867216e-05
57800,0.00022738197
57900,0.5923467
58000,0.00016466892
58100,1.217169
58200,6.362799e-05
58300,0.28139523
58400,0.00010783301
58500,5.5678232e-05
58600,0.0001473108
58700,0.5933242
58800,7.9831894e-05
58900,0.00013722117
59000,7.992373e-05
59100,0.59268004
59200,0.00021246832
59300,0.59327686
59400,0.00015635906
59500,0.00020297058
59600,5.4314332e-05
59700,9.23224e-05
59800,0.00013490622
59900,0.5933983
60000,9.18336e-05
60100,1.9574765e-05
60200,0.00012642742
60300,0.2802107
60400,0.00034310657
60500,0.00020092222
60600,0.5923581
60700,0.00011483428
60800,8.5100306e-05
60900,7.669993e-05
61000,0.00010871056
61100,0.0001114353
61200,7.075721e-05
61300,1.8430313
61400,6.463132e-05
61500,3.8445374e-05
61600,6.6026274e-05
61700,0.00010760178
61800,1.2181139
61900,0.59227324
62000,0.00014304025
62100,0.00013126046
62200,0.00011413041
62300,0.28095514
