step,loss value
130000,0.35560685
130100,2.9561277e-05
130200,1.347854e-05
130300,0.28118762
130400,0.5932204
130500,8.754074e-05
130600,6.151715e-05
130700,0.00011575588
130800,0.0075151515
130900,0.28067312
131000,1.8424377
131100,0.5923693
131200,0.000115732335
131300,2.1152611e-05
131400,0.8739321
131500,0.5930668
131600,0.90502167
131700,0.0076567866
131800,0.00010744887
131900,4.1784362e-05
132000,0.00015816443
132100,0.00027552297
132200,0.0002678039
132300,0.00015399203
132400,4.124833e-05
132500,3.8269114e-05
132600,2.123908
132700,0.00021725468
132800,0.00030145358
132900,0.00026206617
133000,0.28009298
133100,0.00017719141
133200,5.194363e-05
133300,2.3864188e-05
133400,0.00010951124
133500,0.00022903185
133600,1.217455
133700,0.007669164
133800,0.28024736
133900,4.403168e-05
134000,0.5938783
134100,1.2184478
134200,0.00019850125
134300,0.00019446842
134400,0.0001878351
134500,0.00014302472
134600,4.7455687e-05
134700,0.0071936087
134800,0.2879281
134900,0.00020679395
135000,0.00010332962
135100,1.0203015e-05
135200,0.00028280378
135300,0.59230226
135400,1.7766714
135500,0.00033200442
135600,0.000119226555
135700,8.632589e-06
135800,9.520974e-06
135900,0.28051057
136000,0.00034640875
136100,0.009403281
136200,0.00046650734
136300,0.0002937141
136400,6.216212e-05
136500,1.1805656e-05
136600,1.599247e-05
136700,3.264948e-05
136800,1.8424664
136900,0.5928784
137000,4.5287285e-05
137100,0.593299
137200,0.00010455039
137300,3.2380292e-05
137400,0.007759127
137500,1.4988427
137600,6.3056075e-05
137700,8.076064e-05
137800,1.823123e-05
137900,0.000118798795
138000,6.4838576e-05
138100,0.0077697984
138200,2.2659993e-05
138300,7.2707946e-05
138400,0.0001012667
138500,4.5048124e-05
138600,0.59318924
138700,6.752148e-05
138800,4.3160304e-05
138900,3.9738334e-05
139000,1.2183402
139100,0.007952909
139200,5.7212783e-05
139300,0.28036335
139400,0.90465003
139500,0.0005031029
139600,0.00012489536
139700,5.208857e-05
139800,8.6141714e-05
139900,5.771569e-05
140000,2.0304193e-05
140100,0.5936664
140200,0.00017855444
140300,0.00014539892
140400,2.3688013e-05
140500,2.2965394e-05
140600,6.0563593e-06
140700,3.4488025e-05
140800,0.00013806859
140900,0.00031833703
141000,0.00029631966
141100,9.432962e-05
141200,5.6531135e-06
141300,2.5365956e-05
141400,0.00010866461
141500,0.0002528195
141600,0.00020214441
141700,1.8430051
141800,3.2273558e-05
141900,0.00010086532
142000,6.468267e-05
142100,8.899942e-05
142200,0.00013544114
142300,0.00015721518
142400,5.086708e-05
142500,9.454989e-06
142600,0.5935717
142700,2.9964649e-05
142800,0.59277385
142900,8.498946e-05
143000,0.000111062516
143100,0.00017903949
143200,1.5305663
143300,4.8992908e-05
143400,4.0870058e-05
143500,9.036052e-05
143600,1.9995168e-05
143700,0.59284985
143800,0.5926871
143900,0.00026389
144000,2.0873807e-05
144100,0.00013062134
144200,0.00018823883
144300,0.0002034546
144400,0.00014090561
144500,1.5304934
144600,0.0002848995
144700,0.00041104513
144800,0.00012406254
144900,0.00015068954
145000,0.00013338421
145100,9.013579e-06
145200,1.1869392
145300,0.00012535634
145400,0.00032596372
145500,0.0006405802
145600,0.00034290494
145700,8.820974e-05
145800,1.0574242e-05
145900,0.00014115052
146000,0.0002151678
146100,1.1856638
146200,0.0005314691
146300,0.0001538078
146400,1.217816
146500,0.00090994406
146600,0.00083463616
146700,0.00029822532
146800,5.132741e-05
146900,9.417053e-05
147000,0.000118170596
147100,0.00025204913
147200,0.28020805
147300,0.5927071
147400,0.28050837
147500,0.9062432
147600,0.00010750491
147700,0.5932996
147800,0.00016023053
147900,0.00018263728
148000,6.9142094e-05
148100,0.00021950684
148200,0.00038542756
148300,0.00012443664
148400,3.7399237e-05
148500,5.1105384e-05
148600,0.00011280815
148700,0.00028981827
148800,0.0002483342
148900,0.000140773
149000,3.1409614e-05
149100,0.0001424843
149200,0.00024678762
149300,0.00016934468
149400,0.5929542
149500,0.00011119089
149600,0.5931964
149700,0.5936857
149800,1.838351e-05
149900,0.5930598
150000,0.009124746
150100,0.5934652
150200,0.5920317
150300,0.01009885
150400,7.570124e-06
150500,2.4975108e-05
150600,1.4296393e-05
150700,0.59297645
150800,8.557826e-05
150900,7.292375e-05
151000,2.905056e-05
151100,6.3488995e-05
151200,0.00018445548
151300,7.547435e-05
151400,6.123251e-05
151500,1.4984195
151600,0.00059693644
151700,0.00015884929
151800,0.009456937
151900,1.4601423e-05
152000,2.3447645e-05
152100,0.59254307
152200,0.00016193496
152300,1.5307629
152400,0.00019377569
152500,2.1218207
152600,0.00013834372
152700,0.5933096
152800,0.00043533862
152900,0.00069640763
153000,0.00029925592
153100,3.08542e-05
153200,0.5934623
153300,9.630886e-05
153400,0.00017773229
153500,0.0004648033
153600,0.00048927334
153700,9.650718e-05
153800,1.5311085
153900,1.8092988
154000,0.00076479
154100,0.0002103584
154200,2.563143e-05
154300,3.901599e-05
154400,0.59268624
154500,0.59254843
154600,0.00080093957
154700,0.0117979
154800,1.217345
154900,0.00033481105
155000,0.60349715
155100,0.00046449676
155200,1.2292033
155300,0.5932629
155400,0.0004821178
155500,0.0005122221
155600,8.359723e-05
155700,1.2636948e-05
155800,1.812775
155900,0.00052009046
156000,0.00043343526
156100,0.90594584
156200,3.8920938e-05
156300,3.477993e-05
156400,9.521571e-05
156500,4.9395596e-05
156600,1.2179497
156700,1.5973133e-05
156800,1.8120193
