step,loss value
10000,0.39612496
10100,0.0054124645
10200,0.009404809
10300,0.0058488287
10400,0.0064531527
10500,0.90251434
10600,0.0058518355
10700,0.0058053946
10800,0.005389652
10900,2.1314816
11000,1.2385374
11100,0.009207504
11200,0.011996694
11300,0.004163623
11400,0.0043602264
11500,0.0067005623
11600,0.0024439949
11700,0.0065652123
11800,0.0058373627
11900,0.0062048044
12000,1.8450004
12100,0.9205679
12200,0.9030574
12300,1.5340258
12400,0.0024097983
12500,0.006997874
12600,0.28821966
12700,0.0038950422
12800,0.5930623
12900,0.0057081897
13000,0.0029215435
13100,0.0023998804
13200,0.0027512093
13300,0.0020378882
13400,0.0013877738
13500,0.0034093207
13600,0.0021262078
13700,0.28890982
13800,0.0033632168
13900,0.004379374
14000,0.0022782697
14100,0.0011099924
14200,0.0019999172
14300,0.0022969781
14400,0.0017130508
14500,0.58652717
14600,0.003772205
14700,0.0051256465
14800,0.0040366594
14900,0.0025922675
15000,0.0017154063
