step,loss value
20000,0.063297436
20100,9.90961e-05
20200,0.00019973138
20300,0.00019479115
20400,0.00021359476
20500,0.00020665213
20600,0.0002230959
20700,0.00019763976
20800,0.00019159552
20900,0.00081806956
21000,0.00034093158
21100,0.0008957824
21200,0.0005754931
21300,1.5312867
21400,0.00016725951
21500,0.00030688132
21600,0.5892733
21700,0.0004398115
21800,0.00087335875
21900,0.00018879655
22000,0.001027461
22100,0.00047852605
22200,0.0011227436
22300,0.00018491138
22400,0.00034768932
22500,0.59228486
22600,0.90589863
22700,1.5301076
22800,0.00062936934
22900,0.00046639505
23000,0.0003899637
23100,0.00045188278
23200,1.5313799
23300,0.00073285564
23400,0.00044745504
23500,0.00042219012
23600,0.59355336
23700,0.0010785013
23800,1.53061
23900,0.00041567785
24000,0.00022452587
24100,0.00029161517
24200,0.00017457145
24300,0.00042445786
24400,1.841838
24500,0.00017696829
24600,0.00070173526
24700,0.00030313013
24800,1.1800029
24900,0.0005973705
25000,0.00072638417
