step,loss value
344000,1.3221246
344100,0.016157541
344200,0.29838356
344300,2.4760885
344400,0.030893117
344500,0.21662503
344600,0.05470717
344700,0.036283225
344800,0.012769831
344900,0.0058315354
345000,0.17858072
345100,0.18832059
345200,0.29632068
345300,0.35193348
345400,0.12083243
345500,0.0052125556
345600,0.0069320905
345700,0.0199979
345800,0.398367
345900,0.0024941661
346000,0.63216764
346100,0.6037065
346200,0.63164866
346300,0.22857565
346400,2.3233612
346500,0.6530312
346600,0.71629846
346700,0.28257164
346800,0.019427901
346900,1.0380529
347000,0.6682981
347100,0.01821634
347200,0.04089851
347300,0.19764055
347400,0.049290344
347500,0.41575783
347600,0.7799523
347700,0.5085264
347800,0.008159595
347900,0.0059681702
348000,0.621347
348100,0.07911764
348200,0.2813449
348300,0.23998971
348400,0.009701995
348500,0.30641392
348600,0.025404323
348700,0.49159586
348800,0.3652618
348900,0.019697968
349000,0.0035189672
349100,0.22993663
349200,0.50201595
349300,0.43678764
349400,0.21807039
349500,0.03863301
349600,0.02036289
349700,1.0614058
349800,0.13330784
349900,0.043256734
350000,0.010865261
350100,0.36483994
350200,0.102778964
350300,0.11413542
350400,1.0139855
350500,0.021084946
350600,2.0289667
350700,0.45994496
350800,1.9441441
350900,0.13195261
351000,0.50711054
351100,0.14659533
351200,0.25744382
351300,0.012452472
351400,1.2156227
351500,0.042573076
351600,0.788924
351700,0.04065698
351800,0.088922866
351900,0.70600826
352000,0.30697352
352100,0.27844235
352200,0.27612805
352300,0.028334752
352400,0.019997545
352500,0.5787162
352600,0.7462734
352700,0.15457316
352800,0.026927378
352900,0.19948381
353000,0.022875128
353100,0.12919226
353200,0.33605406
353300,0.057070956
353400,0.054982357
353500,0.7866007
353600,0.5911354
353700,0.4248157
353800,0.3502252
353900,0.07187837
354000,0.036620554
354100,0.21252336
354200,0.12300796
354300,0.6988939
354400,0.2708085
354500,0.40321034
354600,0.1653345
354700,0.1177169
354800,0.32398263
354900,0.13940834
355000,0.040279754
355100,0.54028976
355200,0.32654217
355300,0.7224322
355400,0.601661
355500,0.13117789
355600,1.0514866
355700,0.2833264
355800,0.12111021
355900,0.020133257
356000,0.15773505
356100,0.086483486
356200,0.33112642
356300,0.56080836
356400,0.8346582
356500,0.22314328
356600,0.61275405
356700,0.7728689
356800,1.578629
356900,0.037546206
357000,0.16641451
357100,0.09589376
357200,0.16144043
357300,0.7246719
357400,0.4040889
357500,0.15094008
357600,0.3402021
357700,0.91297925
357800,0.11440998
357900,1.5328606
358000,0.11747472
358100,0.6066427
358200,0.4329792
358300,0.68664885
358400,0.047912814
358500,0.37099075
358600,0.16643944
358700,0.08089187
358800,0.20920368
358900,1.5239209
359000,0.35214633
359100,0.8969759
359200,0.8649762
359300,0.053340547
359400,0.17203923
359500,0.95670027
359600,0.18385753
359700,0.25707287
359800,0.18105033
359900,1.85883
360000,0.561164
360100,0.17504013
360200,0.010480601
360300,0.6505859
360400,0.01787796
360500,0.023931678
360600,0.049497582
360700,0.057473995
360800,2.5817144
360900,0.4199303
361000,0.6838737
361100,0.21004322
361200,0.17708857
361300,0.3101368
361400,0.8766691
361500,0.6987889
361600,0.046016276
361700,0.019760637
361800,0.18074933
361900,1.0714836
362000,1.740447
362100,0.13978234
362200,2.4239872
362300,0.95879656
362400,0.861314
362500,0.18574908
362600,0.14256385
362700,0.31690726
362800,0.034864724
362900,0.053206153
363000,0.0291265
363100,0.67004806
363200,1.4224489
363300,0.042052213
363400,0.31376654
363500,0.6472633
363600,0.29521862
363700,1.5690991
363800,0.42444715
363900,1.3884566
364000,0.20913304
364100,0.0117520485
364200,0.91227734
364300,0.599896
364400,0.08325089
364500,0.14990775
364600,1.4797003
364700,0.34982696
364800,0.53813756
364900,0.62777025
365000,0.20476785
365100,0.50472707
365200,0.42099544
365300,0.08001539
365400,12.572885
365500,0.03450042
365600,0.074495144
365700,0.41843882
365800,0.023950448
365900,0.11490943
366000,0.7605504
366100,0.41964817
366200,0.15337186
366300,2.252846
366400,0.06133308
366500,1.4788032
366600,0.36934167
366700,0.09692359
366800,2.060881
366900,0.4371846
367000,0.25612307
367100,0.09493039
367200,0.45880848
367300,0.46341845
367400,0.25585106
367500,0.19136852
367600,0.76157176
367700,0.08955974
367800,0.48722765
367900,0.5256345
368000,0.08347578
368100,0.0337869
368200,0.20355299
368300,0.053445935
368400,1.4720942
368500,0.8749186
368600,0.42304337
368700,13.971863
368800,1.5789597
368900,0.11498369
369000,0.38132185
369100,0.6747259
369200,0.31848305
369300,0.81993717
369400,0.18599167
369500,0.5492307
369600,0.869827
369700,0.006161999
369800,0.73113525
369900,0.3497552
370000,0.59682643
370100,0.3409002
370200,0.74307036
370300,0.7453292
370400,0.07559202
370500,0.23995468
370600,0.50732297
370700,0.44756764
370800,0.023068488
370900,1.3243592
371000,0.9109622
371100,1.4555314
371200,0.17760321
371300,0.8107848
371400,0.4462129
371500,0.5354556
371600,1.1317801
371700,0.24155189
371800,0.61843646
371900,0.74306506
372000,0.5692498
372100,0.09346899
372200,1.3926859
372300,0.89935243
372400,0.17379633
372500,1.102326
372600,0.06638826
372700,0.36933663
372800,0.031691637
372900,0.101443484
373000,0.95460606
373100,0.75613236
373200,0.4787284
373300,0.89173687
373400,1.1918999
373500,0.32019407
373600,1.7331936
373700,0.11884368
373800,0.38058954
373900,0.21915975
374000,0.55849004
374100,0.19651
374200,12.895099
374300,0.1405441
374400,0.31078708
374500,0.50203747
374600,0.025393832
374700,0.36243194
374800,0.5697299
374900,0.24709073
375000,0.54937875
375100,0.32816917
375200,0.23145998
375300,0.04679992
375400,1.5529488
375500,0.19296484
375600,0.652325
375700,0.8955467
375800,0.34948227
375900,0.45873266
376000,0.25803378
376100,0.3991248
376200,0.45922074
376300,1.0653682
376400,1.1639173
376500,0.55028373
376600,0.07948744
376700,0.0667993
376800,0.018227551
376900,0.6634108
377000,0.22447023
377100,0.13202408
377200,0.23399453
377300,0.05450238
377400,0.1813808
377500,0.39272666
377600,0.30983463
377700,0.28288126
377800,0.1842912
377900,1.0346231
378000,0.46470612
378100,0.2776506
378200,0.38245016
378300,0.37593448
378400,0.15354308
378500,0.6129364
378600,0.22117409
378700,0.5893952
378800,0.24202374
378900,0.41294765
379000,0.038741566
379100,0.15506536
379200,0.7649272
379300,1.9311458
379400,0.32594287
379500,0.60585463
379600,0.19492847
379700,0.2796909
379800,0.4808119
379900,0.60863745
380000,1.1252301
380100,0.36027062
380200,0.92094076
380300,0.8546506
380400,1.3346674
380500,0.40495175
380600,1.8306191
380700,0.60552275
380800,0.54048467
380900,0.8163846
381000,0.03324082
381100,0.18054554
381200,0.3889724
381300,0.21499316
381400,0.26436663
381500,0.40800786
381600,0.051874176
381700,1.5989455
381800,0.4506205
381900,0.39891297
382000,0.38285318
382100,1.4269441
382200,0.37177467
382300,0.71685886
382400,1.1538801
382500,0.6832991
382600,0.5019518
382700,0.35299098
382800,0.24893261
382900,0.2872293
383000,0.23004512
383100,0.5261926
383200,0.11993744
383300,0.3306793
383400,0.14585985
383500,0.025488429
383600,0.3937599
383700,0.028403196
383800,2.4666076
383900,0.7680627
384000,0.96128696
384100,0.8001027
384200,0.31249574
384300,0.18102309
384400,0.10388392
384500,0.49784043
384600,0.45971468
384700,0.8604969
384800,0.22866985
384900,0.11183572
385000,0.20691597
385100,2.9872708
385200,0.39834875
385300,0.6747999
385400,0.025106434
385500,1.4204631
385600,12.817761
385700,0.11177572
385800,1.1621194
385900,0.24947946
386000,0.5994523
386100,0.18601002
386200,0.27624664
386300,0.7111085
386400,0.938934
386500,0.1931707
386600,0.14631304
386700,0.7654767
386800,0.18491903
386900,1.3647648
387000,0.40625942
387100,0.42935103
387200,0.1446858
387300,1.9842045
387400,0.16510242
387500,0.5972243
387600,1.5314507
387700,0.99591815
387800,1.0362793
387900,0.2568182
388000,0.45225215
388100,1.0675755
388200,0.15849501
388300,0.7202135
388400,0.59794784
388500,0.010772789
388600,1.3533068
388700,0.5918751
388800,2.4533648
388900,0.06095414
389000,0.015581803
389100,0.7630698
389200,0.289029
389300,0.3392879
389400,1.9825698
389500,0.25598457
389600,0.21213312
389700,0.047520474
389800,0.2894572
389900,0.6575026
390000,0.23094839
390100,0.3896495
390200,0.41244993
390300,0.77383125
390400,0.4516005
390500,0.37168968
390600,0.65989465
390700,0.43680465
390800,0.41378945
390900,0.12755267
391000,0.5131472
391100,1.7565668
391200,0.18359111
391300,0.37576362
391400,0.5991659
391500,0.4884873
391600,0.34853554
391700,0.0603846
391800,0.8803817
391900,0.43564886
392000,0.44143736
392100,0.44562042
392200,0.036716856
392300,0.5253494
392400,1.5134367
392500,0.92348015
392600,0.17523652
392700,0.66945195
392800,0.39973396
392900,0.63481855
393000,0.10813642
393100,0.7758863
393200,0.15864964
393300,0.20912191
393400,0.37943792
393500,0.6125462
393600,0.56267834
393700,0.11641379
393800,0.3665411
393900,0.14163877
394000,1.987041
394100,1.01671
394200,0.8797632
394300,0.9058926
394400,1.084279
394500,0.64164084
394600,1.0466466
394700,1.7644672
394800,1.1086057
394900,0.49773473
395000,0.5941247
395100,0.37157783
395200,0.5779297
395300,2.9199538
395400,0.88552105
395500,2.2128134
395600,0.4778367
395700,0.4308774
395800,0.29559875
395900,2.400878
396000,0.6667109
396100,0.15102684
396200,0.05149843
396300,0.1578928
396400,0.0933288
396500,0.2152655
396600,1.0693903
396700,0.10207031
396800,0.7955673
396900,0.47581056
397000,0.38402334
397100,0.8513222
397200,0.27746543
397300,2.87746
397400,0.75117666
397500,1.061568
397600,1.4518964
397700,0.052713376
397800,0.04938894
397900,0.8386236
398000,0.13017541
398100,0.038793452
398200,0.4780713
398300,0.64208496
398400,0.41544884
398500,1.1940413
398600,2.4301958
398700,2.4701557
398800,0.80951494
398900,0.11409439
399000,0.5201655
399100,1.4655768
399200,1.1006413
399300,0.625152
399400,0.1379721
399500,0.29428947
399600,0.21014176
399700,0.82717454
399800,0.6734896
399900,0.66031885
400000,0.0768009
400100,1.7958574
400200,0.087066546
400300,0.6515312
400400,0.4613386
400500,0.99378204
400600,0.8900784
400700,0.23271304
400800,0.19575197
400900,0.25205374
401000,0.78603786
401100,0.4403078
401200,0.5238371
401300,0.14549719
401400,0.5861495
401500,0.22540599
401600,0.3392806
401700,0.018586494
401800,0.0066872574
401900,0.47679055
402000,0.20547159
402100,2.5134983
402200,0.32342398
402300,0.3392322
402400,0.8091791
402500,0.017304778
402600,0.3042155
402700,0.064781934
402800,1.4812707
402900,0.3167012
403000,0.45302486
403100,1.2868016
403200,0.41240194
403300,1.1456141
403400,0.33369434
403500,0.9694437
403600,0.21551502
403700,1.3132849
403800,0.68931645
403900,0.40609726
404000,0.104188725
404100,13.194495
404200,1.4554913
404300,0.072177485
404400,0.34729078
404500,1.8890679
404600,0.51126486
404700,1.2801232
404800,1.5390619
404900,0.29519102
405000,0.33808273
405100,0.055145055
405200,0.3808277
405300,0.19684383
405400,2.1408792
405500,1.1216279
405600,0.40518
405700,0.6214504
405800,2.6268606
405900,0.2532156
406000,0.4534089
406100,0.03256392
406200,1.1777018
406300,0.61525184
406400,0.7203365
406500,0.26478595
406600,0.89926386
406700,0.16357723
406800,0.119331755
406900,0.67068845
407000,0.4222962
407100,0.32315663
407200,0.42301786
407300,0.03521359
407400,0.120434485
407500,0.82724816
407600,0.6323336
407700,0.5415095
407800,0.7095873
407900,0.47429433
408000,1.3697952
408100,1.4546386
408200,0.76726675
408300,0.17268056
408400,0.5406634
408500,0.20733672
408600,0.08374081
408700,1.1635659
408800,0.081614904
408900,1.5801475
409000,0.1959553
409100,1.6214454
409200,0.23070394
409300,0.32007766
409400,0.33361778
409500,0.5092067
409600,0.46891207
409700,0.36057264
409800,0.2701492
409900,0.3243286
410000,0.7438385
410100,0.30089426
410200,0.29165703
410300,1.3957587
410400,0.14549986
410500,0.71901673
410600,0.3156035
410700,0.20258343
410800,0.19831052
410900,0.10814153
411000,0.7029442
411100,0.93444836
411200,0.08957728
411300,0.015795749
411400,0.62313163
411500,0.58032215
411600,0.55441827
411700,1.4118154
411800,0.046391394
411900,0.71688384
412000,1.0967381
412100,0.15975675
412200,0.29110408
412300,0.74542433
412400,1.3083946
412500,1.0209535
412600,0.09279852
412700,0.15039086
412800,0.57762814
412900,1.2495886
413000,2.036152
413100,0.62376785
413200,1.805275
413300,0.3077141
413400,0.09290748
413500,0.23648545
413600,0.23447277
413700,0.3759715
413800,0.83991504
413900,0.9430386
414000,0.38925904
414100,0.34571406
414200,0.22180597
414300,1.7173804
414400,0.44420224
414500,1.0497162
414600,0.09548314
414700,2.7927723
414800,1.2633871
414900,0.52092874
415000,1.0155457
415100,0.89417565
415200,0.0686099
415300,2.185493
415400,0.7372421
415500,0.8445619
415600,0.5171994
415700,0.3674089
415800,0.66151655
415900,1.1181166
416000,1.7185302
416100,0.45075434
416200,0.5731005
416300,0.15577663
416400,0.6634872
416500,1.477656
416600,0.9393686
416700,0.32450953
416800,0.15839265
416900,0.051174108
417000,0.11425171
417100,0.62800574
417200,0.7280223
417300,0.16103289
417400,0.46955654
417500,0.07391197
417600,0.3960625
417700,0.99644357
417800,0.23024406
417900,1.2935377
418000,0.48344296
418100,0.69385725
418200,1.1935463
418300,0.87576085
418400,0.63852805
418500,0.6367554
418600,0.8597098
418700,0.29502124
418800,0.29717273
418900,1.2470442
419000,0.10042929
419100,1.3546876
419200,0.97837555
419300,0.5394509
419400,1.2693895
419500,0.39759585
419600,2.1926074
419700,1.2384368
419800,0.18909161
419900,0.54186815
420000,0.6458224
420100,0.40904945
420200,0.1793966
420300,0.12178295
420400,0.6957211
420500,0.8239833
420600,0.23566121
420700,0.62691087
420800,0.34144238
420900,0.70496416
421000,0.71453637
421100,0.70783544
421200,0.29128003
421300,0.89013755
421400,0.25456792
421500,0.64609087
421600,0.82091296
421700,1.1640157
421800,0.14489834
421900,0.26031408
422000,0.8486972
422100,0.42043218
422200,0.10496174
422300,0.4152574
422400,0.6912042
422500,0.66338396
422600,0.14273153
422700,0.28297508
422800,0.29710016
422900,0.13968879
423000,0.15297066
423100,0.8665268
423200,0.5229583
423300,0.20200777
423400,0.39881372
423500,1.3728986
423600,0.5770521
423700,0.514429
423800,0.41325736
423900,2.07605
424000,0.89539677
424100,1.5666807
424200,0.7197804
424300,2.149223
424400,1.1980596
424500,0.9074669
424600,0.7280568
424700,0.24872634
424800,0.6051943
424900,1.1058195
425000,0.1976076
425100,2.0316262
425200,0.20071381
425300,0.7673869
425400,0.5293357
425500,1.1308644
425600,0.8455804
425700,0.2697736
425800,0.5253224
425900,0.756909
426000,0.25557154
426100,1.0557407
426200,0.25929523
426300,0.3158939
426400,0.38069597
426500,0.31737122
426600,0.584314
426700,0.5810154
426800,3.3401966
426900,0.13357365
427000,0.8030557
427100,1.1585605
427200,0.9147866
427300,0.29615754
427400,0.74059534
427500,1.0978048
427600,0.19907868
427700,2.27665
427800,2.9832897
427900,0.2411842
428000,1.3824362
428100,0.41912472
428200,0.23870987
428300,0.596019
428400,0.62578934
428500,0.32505307
428600,0.478653
428700,1.0165837
428800,0.70129657
428900,0.7400708
429000,0.13139603
429100,0.26601166
429200,0.5467992
429300,0.7309512
429400,1.1056267
429500,0.14579101
429600,0.69559
429700,0.58044404
429800,1.3340147
429900,0.5932698
430000,0.19592349
430100,2.1339025
430200,3.3392806
430300,0.42118677
430400,0.037108008
430500,0.4619601
430600,0.018579297
430700,0.3459707
430800,0.33566803
430900,0.68961525
431000,0.5156551
431100,1.2637161
431200,2.0042033
431300,0.10998021
431400,0.49742925
431500,0.45249993
431600,0.24873713
431700,0.20182519
431800,0.7954238
431900,0.1611224
432000,0.62844557
432100,0.81161827
432200,0.6904112
432300,0.17351326
432400,2.507804
432500,1.2380344
432600,0.5524351
432700,0.376253
432800,0.15301378
432900,0.36629286
433000,2.6409225
433100,0.19596082
433200,0.20049196
433300,0.11535357
433400,0.03948766
433500,0.7656617
433600,0.32221922
433700,0.5038771
433800,0.23217589
433900,0.7565156
434000,0.24570729
434100,0.2587448
434200,0.19152051
434300,0.5834807
434400,0.6282362
434500,0.7098535
434600,0.6322839
434700,0.11592154
434800,0.3897701
434900,0.66583
435000,0.4895291
435100,1.0228497
435200,0.21103632
435300,0.05591821
435400,0.07938691
435500,0.49086598
435600,0.8110124
435700,1.0995722
435800,1.0907269
435900,0.2533654
436000,0.87439674
436100,0.11769714
436200,1.5518763
436300,2.3336434
436400,0.2791001
436500,0.32293436
436600,0.22843564
436700,2.2390833
436800,0.06925747
436900,0.2106226
437000,0.18983309
437100,0.58266604
437200,0.050470613
437300,0.17480242
437400,0.70833755
437500,0.71815103
437600,0.813839
437700,0.2808175
437800,0.52695656
437900,0.21502276
438000,0.399511
438100,0.23553522
438200,0.39417106
438300,0.51426595
438400,0.40762603
438500,0.17125164
438600,0.2590118
438700,0.21014416
438800,0.9519465
438900,0.279328
439000,0.86648446
439100,0.5771465
439200,0.1817068
439300,0.39687672
439400,0.18858074
439500,0.5315544
439600,1.1873904
439700,0.062426116
439800,0.80781806
439900,0.13233395
440000,0.5390215
440100,0.23097381
440200,0.68086696
440300,0.2709872
440400,1.6571097
440500,0.46297842
440600,1.6594787
440700,0.411971
440800,0.8598237
440900,0.48871
441000,0.60619074
441100,0.47568566
441200,0.6058727
441300,0.22712801
441400,0.2644714
441500,0.15031831
441600,0.5021568
441700,0.11085305
