step,loss value
35000,0.04370422
35100,0.0001864749
35200,0.00044934038
35300,0.2809947
35400,0.5931764
35500,9.969723e-05
35600,0.00033393892
35700,0.0005652138
35800,0.00017633807
35900,0.00023091782
36000,0.00036703632
36100,0.00046990503
36200,0.90614533
36300,0.00065683946
36400,0.9053011
36500,0.00043179782
36600,0.00055701734
36700,0.0007211524
36800,0.0003467923
36900,0.00029324304
37000,0.0005661037
37100,0.0006696083
37200,0.5918468
37300,0.00024328835
37400,1.5008833
37500,0.00024190234
37600,0.00024112231
37700,0.00035282757
37800,0.00021086336
37900,0.00014268947
38000,0.5944453
38100,6.319765e-05
38200,0.00024123033
38300,0.28186163
38400,0.0005310131
38500,0.00047756813
38600,0.00026979152
38700,0.59266347
38800,0.00047310287
38900,0.0009206118
39000,0.00066623965
39100,0.00069156126
39200,0.0005555174
39300,0.0005924562
39400,0.00048066364
39500,0.00027702656
39600,0.28067988
39700,0.00036673964
39800,0.0003317363
39900,0.00045535128
40000,0.28090045
