episode,sum q_values,average q_values
412,3927.5198,7.855039
413,3806.6475,7.613296
414,3787.2856,7.574573
415,3895.5415,7.7910833
416,3535.7334,7.071468
417,4167.2754,8.334551
418,4067.8928,8.135786
419,4504.376,9.008752
420,4404.9575,8.809915
421,4188.47,8.376941
422,4343.9873,8.687975
423,4134.9326,8.269865
424,4092.8591,8.185715
425,4074.4097,8.148819
426,3973.4417,7.9468827
427,3822.3599,7.6447196
428,3825.7026,7.6514053
429,4138.217,8.276432
430,3799.8044,7.5996103
431,3897.775,7.79555
432,4116.316,8.232633
433,4489.536,8.979073
434,4578.7695,9.157537
435,4452.2017,8.904404
436,4057.9062,8.115812
437,4152.3237,8.304646
438,4271.721,8.543442
439,4216.672,8.433343
440,4305.952,8.611905
441,4278.722,8.557446
442,4153.496,8.306989
443,4221.954,8.44391
444,4207.2827,8.414565
445,4030.024,8.060047
446,4161.8394,8.323681
447,4143.792,8.287584
448,4364.057,8.728114
449,4217.336,8.4346695
450,3961.7812,7.923561
451,3969.4434,7.938887
452,4159.4194,8.318838
453,4419.964,8.839928
454,4233.369,8.466739
455,4111.5596,8.223119
456,3976.669,7.9533377
457,4043.384,8.086768
458,4155.9277,8.311853
459,3970.075,7.9401503
460,3960.2935,7.920588
461,4016.6023,8.033206
462,4074.2646,8.14853
463,3986.5098,7.973019
464,4150.63,8.30126
465,4038.8242,8.077648
466,3975.774,7.9515476
467,3913.3647,7.8267293
468,3989.2056,7.9784117
469,3966.669,7.933338
470,3986.103,7.9722056
471,3789.2598,7.57852
472,3998.4268,7.9968534
473,3732.6533,7.465307
474,3832.6074,7.665215
475,3783.06,7.566119
476,3618.616,7.237232
477,3604.2737,7.2085457
478,3639.8542,7.279709
479,3671.0903,7.3421807
480,3758.3337,7.516667
481,3530.2178,7.060436
482,3427.1035,6.854207
483,3549.7612,7.099522
484,3638.6821,7.2773643
485,3350.499,6.7009993
486,3378.751,6.757502
487,3465.1997,6.9303975
488,3309.0154,6.618031
489,3577.75,7.1555
490,3233.8816,6.467764
491,3223.609,6.447218
492,3417.9238,6.835849
493,3222.1943,6.444389
494,3319.4878,6.6389756
495,3542.4175,7.084836
496,3463.872,6.927746
497,3238.768,6.4775357
498,3201.2407,6.4024825
499,3120.1187,6.2402377
500,3267.1963,6.5343924
501,3406.0093,6.8120193
502,3224.4316,6.4488645
503,3400.1968,6.8003926
504,2967.1045,5.93421
505,3094.885,6.18977
506,3359.5867,6.719173
507,3303.9065,6.6078134
508,3189.0645,6.378129
509,3084.4116,6.1688232
510,3120.7073,6.241414
511,3033.3528,6.066706
512,3111.4585,6.222917
513,3135.4292,6.2708583
514,2927.2407,5.8544827
515,3074.7437,6.1494875
516,3085.8188,6.1716366
517,3024.171,6.04834
518,3265.1611,6.530322
519,3394.4585,6.7889175
520,3074.725,6.1494503
521,3133.3557,6.2667117
522,3462.1812,6.9243627
523,3480.0142,6.960029
524,3544.072,7.0881433
525,3349.232,6.6984634
526,3543.502,7.0870047
527,3798.3423,7.5966835
528,3858.9336,7.7178674
529,3375.3086,6.750618
530,3613.8323,7.227665
531,3503.1147,7.0062284
532,3275.4473,6.550894
533,3346.558,6.693117
534,3460.1018,6.920203
535,3482.372,6.964743
536,3603.0771,7.206154
537,3619.3596,7.238721
538,3551.142,7.1022854
539,3491.665,6.98333
540,3477.6206,6.9552393
541,3543.6775,7.087355
542,3470.1619,6.9403224
543,3571.3506,7.142702
544,3650.9692,7.301937
545,3616.29,7.23258
546,3578.9858,7.157972
547,3646.6367,7.2932734
548,3453.4988,6.906997
549,3448.5964,6.897192
550,3357.046,6.7140927
551,3676.9976,7.3539934
552,3588.7534,7.177506
553,3508.0303,7.0160613
554,3582.7358,7.1654716
555,3553.8618,7.1077247
556,3458.5876,6.9171753
557,3389.5537,6.7791076
558,3214.8774,6.4297547
559,3431.542,6.863085
560,3462.9678,6.925936
561,3528.2637,7.056527
562,3411.7961,6.8235936
563,3337.865,6.6757293
564,3492.1106,6.9842205
565,3494.2065,6.988412
566,3223.3452,6.4466887
567,3285.3228,6.5706444
568,3314.8477,6.6296954
569,3522.5366,7.045074
570,3707.1,7.414201
571,3917.73,7.83546
572,3567.56,7.13512
573,3501.5234,7.003047
574,3286.4995,6.572998
575,3445.5085,6.891016
576,3385.37,6.7707405
577,3277.0718,6.5541425
578,3413.4177,6.826836
579,3508.3933,7.0167866
580,3373.3813,6.7467623
581,3368.4568,6.7369137
582,3348.8286,6.697656
583,3563.894,7.127789
584,3497.8523,6.995704
585,3292.3235,6.5846486
586,3422.8767,6.8457527
587,3198.5342,6.3970685
588,3291.054,6.582108
589,3356.2134,6.712426
590,3455.7876,6.911575
591,3277.597,6.555193
592,3329.2314,6.658463
593,3270.484,6.540969
594,3819.2034,7.6384068
595,3694.8887,7.3897777
596,3581.5293,7.1630588
597,3508.7642,7.017528
598,3655.0823,7.310165
599,4049.1052,8.098209
600,3949.8267,7.899653
601,3842.0825,7.684165
602,3476.0767,6.9521523
603,3631.061,7.262121
604,3580.9993,7.161999
605,3608.7617,7.217525
606,3523.0356,7.046073
607,3639.3284,7.2786565
608,3690.7268,7.381452
609,3452.4006,6.904802
610,3819.7197,7.6394386
611,3913.2854,7.8265715
612,3628.9194,7.2578382
613,4299.6357,8.59927
614,4067.2153,8.134431
615,4036.2395,8.072478
616,4217.5557,8.435112
617,4216.5244,8.433049
618,4108.067,8.216136
619,4169.7637,8.339529
620,4019.8335,8.039667
621,3602.748,7.205495
622,3719.1013,7.4382033
623,3110.5781,6.221157
624,3252.7068,6.505413
625,3715.166,7.430332
626,3939.123,7.8782463
627,3632.9226,7.265846
628,3623.3965,7.246793
629,3635.283,7.270566
630,3543.752,7.0875034
631,3653.729,7.307459
632,3982.7178,7.9654355
633,3807.8894,7.6157794
634,3753.1685,7.5063367
635,3977.734,7.9554687
636,3985.065,7.970131
637,4027.368,8.054736
638,3398.1035,6.7962065
639,3585.4756,7.1709514
640,3779.519,7.559039
641,3794.8423,7.5896835
642,3628.9878,7.2579775
643,4032.2976,8.064592
644,3697.7234,7.3954463
645,3717.0095,7.4340196
646,3832.5774,7.665155
647,3863.7131,7.7274246
648,4203.8315,8.407663
649,4084.4395,8.168878
650,4357.257,8.714514
651,4134.007,8.268014
652,4196.05,8.392099
653,4421.194,8.842388
654,4129.376,8.258753
655,4026.9822,8.053964
656,3994.553,7.9891076
657,4081.8047,8.163609
658,4322.9844,8.6459675
659,4186.947,8.373895
660,4191.8047,8.38361
661,4023.3303,8.046659
662,4026.303,8.052607
663,4079.296,8.158592
664,4041.898,8.083796
665,3779.3162,7.558633
666,4409.2334,8.818467
667,4085.487,8.170973
668,3611.6082,7.2232165
669,3933.1133,7.8662267
670,3774.5496,7.5490985
671,3740.185,7.4803696
672,3550.7505,7.1015015
673,3681.4292,7.36286
674,3822.37,7.6447396
675,3759.771,7.519542
676,3878.1519,7.756304
677,4017.7566,8.035513
678,4015.3408,8.030682
679,4406.593,8.813186
680,4074.8735,8.149747
681,4025.1199,8.050239
682,4230.105,8.460209
683,4135.7383,8.271477
684,4003.81,8.00762
685,3890.5024,7.7810044
686,3849.848,7.699698
687,3826.1006,7.6522007
688,3751.0215,7.5020437
689,3731.5713,7.463142
690,3847.0166,7.6940327
691,4127.881,8.255763
692,3736.829,7.473658
693,3707.977,7.415954
694,4184.0156,8.3680315
695,3933.978,7.867956
696,4127.6846,8.255369
697,3888.8474,7.777695
698,3897.0588,7.794118
699,4020.9407,8.0418825
700,4151.638,8.303277
701,4338.0664,8.676131
702,4206.857,8.413714
703,4210.38,8.420759
704,4297.9854,8.595969
705,4281.0146,8.562031
706,4366.1646,8.732329
707,4548.6064,9.097213
708,4681.503,9.363008
709,4272.157,8.544313
710,4017.581,8.035161
711,4339.9873,8.679974
712,4658.8276,9.3176565
713,4517.9014,9.035803
714,4344.8223,8.689645
715,4412.334,8.824664
716,4349.506,8.699012
717,4810.042,9.620085
718,4075.6018,8.151204
719,4097.892,8.195785
720,4412.2397,8.82448
721,4418.8047,8.837611
722,4437.14,8.87428
723,4265.621,8.531241
724,4376.3706,8.752742
725,4644.635,9.289269
726,4581.3164,9.162635
727,4466.0205,8.932042
728,4428.3594,8.856718
729,4357.294,8.714586
730,4382.102,8.764203
731,4400.976,8.801953
732,4374.187,8.748374
733,4233.6025,8.467204
734,4271.1426,8.542284
735,4536.542,9.073084
736,4293.8916,8.587784
737,4373.6426,8.747285
738,4527.1123,9.054224
739,4341.459,8.6829195
740,4456.45,8.912899
741,4299.181,8.598361
742,4211.106,8.422212
743,4060.2314,8.120464
744,4056.349,8.112699
745,4121.492,8.242986
746,4109.6104,8.21922
747,4235.5713,8.471143
748,3983.8796,7.9677577
749,4315.5337,8.631068
750,4132.584,8.265168
751,4440.324,8.880647
752,4826.204,9.6524105
753,4949.918,9.8998375
754,4204.658,8.409317
755,4691.566,9.383131
756,4744.658,9.489317
757,4811.749,9.623498
758,4663.42,9.326839
759,4514.431,9.028861
760,4869.798,9.739595
761,5056.0103,10.1120205
762,5031.2354,10.062469
763,4791.3584,9.582717
764,4974.161,9.948323
765,4963.815,9.927629
766,4604.162,9.208324
767,5136.241,10.27248
768,5501.695,11.003388
769,5517.666,11.035334
770,5351.278,10.702556
771,5604.073,11.208146
772,6064.3364,12.128672
773,6092.663,12.185328
774,5737.3726,11.474744
775,5841.629,11.68326
776,6499.5605,12.99912
777,6139.9253,12.279848
778,5896.0586,11.792117
779,6139.9805,12.27996
780,5783.943,11.567884
781,5837.169,11.674337
782,6290.9175,12.581836
783,6157.767,12.315536
784,5948.619,11.897236
785,5715.6,11.431201
786,5825.8867,11.651777
787,5859.8174,11.719633
788,5848.66,11.697321
789,5912.6533,11.825305
790,5798.182,11.596362
791,5878.4863,11.756971
792,5939.242,11.878485
793,6186.919,12.373838
794,5183.8594,10.367719
795,5699.3184,11.398639
796,5993.4263,11.986852
797,5401.74,10.80348
798,5257.511,10.515023
799,5221.9604,10.443921
800,5326.528,10.653055
801,5371.37,10.742741
802,5308.5967,10.617193
803,5328.9263,10.65785
804,5363.136,10.726272
805,4807.2866,9.614574
806,4777.825,9.555652
807,4801.2227,9.602446
808,4986.8525,9.973706
809,4726.532,9.453065
810,4982.545,9.96509
811,5146.374,10.2927475
812,5201.579,10.403159
813,5618.953,11.237906
814,5452.253,10.904504
815,5253.597,10.507195
816,5119.1094,10.238223
817,5634.115,11.2682295
818,5783.375,11.5667515
819,5638.5127,11.277023
820,5761.831,11.5236635
821,5868.5,11.736998
822,5352.674,10.705346
823,5948.7407,11.897482
824,5523.298,11.046594
825,5218.325,10.43665
826,5250.777,10.501553
827,4891.2144,9.782429
828,4779.884,9.559766
829,5199.941,10.399885
830,5349.865,10.699733
831,5274.777,10.549558
832,5270.5728,10.541145
833,5556.5,11.112998
834,5837.7754,11.675551
835,5262.867,10.525736
836,5556.1416,11.112283
837,5431.924,10.863848
838,5624.1523,11.248302
839,5547.2173,11.094438
840,5724.9756,11.449952
841,5754.472,11.508945
842,5612.5913,11.225182
843,5477.998,10.9559965
844,5368.8594,10.737719
845,6057.5693,12.115139
846,5282.3735,10.564746
847,5062.4624,10.124925
848,5751.9556,11.503908
849,5912.798,11.825597
850,6090.874,12.181748
851,6517.336,13.034673
852,5755.4214,11.510842
853,5923.1465,11.8462925
854,5870.949,11.7418995
855,5951.7695,11.903539
856,5905.6367,11.811274
857,5953.9688,11.907938
858,5728.2505,11.4565
859,5934.9873,11.869974
